,country_qtycount,del_date_scheduled_yr,country_qtysum,country_qtymean,country_valsum,country_valmean,country_inssum,country_insmean,country_weightsum,country_weightmean,country_costsum,country_costmean
67,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
68,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
69,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
70,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
71,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
72,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
73,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
74,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
75,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
76,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
77,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
78,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
79,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
80,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
81,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
82,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
83,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
84,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
85,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
86,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
87,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
88,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
89,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
90,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
91,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
92,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
93,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
94,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
95,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
96,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
97,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
98,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
99,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
100,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
101,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
102,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
103,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
104,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
105,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
106,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
107,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
108,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
109,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
110,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
111,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
112,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
113,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
114,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
115,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
116,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
117,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
118,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
119,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
120,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
121,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
122,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
123,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
124,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
125,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
126,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
127,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
128,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
129,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
130,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
131,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
132,96,2007,1506964,15697.541666666666,16485986.839999996,171729.0295833333,17251.095749999997,179.69891406249997,240889.71822159004,2509.267898141563,4384423.595308337,45671.07911779518
133,1,2006,16667,16667.0,60834.55,60834.55,0.0024500000000000012,0.0024500000000000012,1590.2006829882873,1590.2006829882873,15806.705846374472,15806.705846374472
134,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
135,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
136,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
137,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
138,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
139,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
140,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
141,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
142,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
143,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
144,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
145,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
146,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
147,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
148,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
149,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
150,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
151,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
152,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
153,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
154,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
155,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
156,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
157,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
158,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
159,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
160,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
161,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
162,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
163,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
164,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
165,77,2007,196036,2545.9220779220777,4671642.42,60670.68077922078,5154.416149999998,66.94046948051945,340525.5741602581,4422.410054029326,3265312.0035245675,42406.64939642295
